,gameid,bluewins,bluegolddiff,blueexperiencediff,bluegoldpermin,bluetotalexperience,bteamtotminionsdiff,blaneminions_diff,bluetotalgold
442,4517684494,1,2089,2123,1748.2,19093,-1,-8,17482
443,4516180818,1,-608,-703,1603.5,16853,-3,-20,16035
444,4524074861,0,-1923,-1753,1607.0,16510,-28,-12,16070
445,4524837884,0,-951,-546,1561.7,18169,-11,3,15617
446,4467397510,1,1428,701,1613.0,17156,25,42,16130
447,4498316560,0,1131,1145,1717.2,18972,-31,-35,17172
448,4494819577,0,-1972,-1010,1547.5,16428,-20,-35,15475
449,4454214561,0,-2242,-1819,1624.8,18067,-42,-58,16248
450,4508718134,1,2287,-268,1674.5,17908,15,35,16745
451,4518971206,0,1367,2396,1647.2,18966,45,39,16472
452,4519649032,1,2580,2954,1813.3,20427,49,45,18133
453,4487076086,0,786,-562,1706.8,15357,-52,-46,17068
454,4520419730,1,152,-57,1663.5,19221,42,2,16635
455,4510885108,1,2802,281,1795.0,18805,-1,13,17950
456,4500739258,0,-1610,-1393,1449.4,15922,-29,-15,14494
457,4524783374,1,1543,-21,1859.5,18307,21,27,18595
458,4465119134,1,1915,2606,1976.7,17678,5,4,19767
459,4515577349,1,-595,364,1497.0,17530,-23,-26,14970
460,4465188797,0,-1190,-911,1589.1,17964,-30,-17,15891
461,4523720024,1,1820,806,1647.2,18393,1,13,16472
462,4512168503,0,-2630,-2244,1521.0,17099,-32,-37,15210
463,4441802146,1,-1327,-789,1609.6,16891,-45,-23,16096
464,4525106974,1,1417,1016,1687.0,18433,-28,-14,16870
465,4519124601,0,71,409,1584.2,18640,27,13,15842
466,4469638547,1,17,1052,1529.7,18319,-1,-8,15297
467,4520617571,0,151,840,1641.2,18381,-4,0,16412
468,4520513993,1,4817,3220,1901.3,20151,53,41,19013
469,4446190086,0,-3400,-2763,1484.2,16718,-62,-38,14842
470,4479055235,0,-944,-556,1668.4,17071,16,26,16684
471,4525053035,0,-2839,18,1523.5,17625,-30,-25,15235
472,4460529664,1,818,-165,1815.9,17740,41,46,18159
473,4489494920,0,-6286,-4733,1391.6,15087,-106,-93,13916
474,4524863981,0,-3799,-3285,1510.7,16753,-32,-26,15107
475,4508452416,1,4428,3489,1859.7,19612,32,22,18597
476,4518173580,1,4388,3527,1864.0,20923,25,28,18640
477,4497643645,0,-3045,-1634,1548.3,17110,-27,-36,15483
478,4496490767,0,-1497,-778,1524.2,18202,5,3,15242
479,4521137660,0,-1696,-2153,1494.5,16491,-12,-11,14945
480,4522864178,1,733,-1480,1719.7,16987,-54,-60,17197
481,4418117776,1,-606,-1487,1729.2,17127,5,3,17292
482,4487261308,0,-2420,-753,1482.2,18244,-31,-15,14822
483,4472053682,0,-2037,110,1502.7,17054,24,14,15027
484,4523322393,1,631,1404,1550.2,17035,17,14,15502
485,4450801674,0,-1570,-2103,1693.1,18446,-47,-19,16931
486,4518527027,1,-471,870,1678.7,18466,-9,-28,16787
487,4515771570,1,-1211,-108,1502.2,18105,-15,4,15022
488,4503520980,1,2740,1708,1736.5,19227,10,32,17365
489,4525008225,1,1947,2521,1765.8,19584,12,-6,17658
490,4522447446,1,4712,3798,1954.9,20404,62,63,19549
491,4500531155,0,1115,1256,1651.6,19033,9,15,16516
492,4524832772,1,-833,-116,1517.7,18017,-40,-63,15177
493,4521575223,1,564,633,1852.0,19054,-33,-6,18520
494,4502356627,0,-589,1794,1860.0,19763,-6,-40,18600
495,4502093881,1,3020,2593,1843.9,19278,30,38,18439
496,4469976070,1,-1339,-2802,1563.2,15789,-55,-20,15632
497,4515929996,0,1487,577,1716.1,17817,-66,-46,17161
498,4522286152,1,579,-37,1526.3,17693,-34,-29,15263
499,4524966850,1,975,659,1639.6,17294,-15,-23,16396
500,4491591979,1,1417,1171,1759.2,17430,-17,-34,17592
501,4519588489,1,2768,1411,1780.2,18461,12,28,17802
502,4520999253,1,3897,2558,2004.7,19339,46,27,20047
503,4521050901,0,-4631,-3612,1379.5,16505,-52,-26,13795
504,4516768081,0,-46,-458,1571.4,17852,53,50,15714
505,4517685313,0,-258,-419,1641.8,17847,37,32,16418
506,4502501913,1,2845,4032,1801.2,19378,86,76,18012
507,4518047197,0,-3177,-3271,1455.8,15833,-25,-13,14558
508,4511912141,1,2988,398,1777.9,18276,45,37,17779
509,4489550843,1,2443,1566,1693.1,18085,19,24,16931
510,4524701312,1,-11,-176,1655.5,18782,2,-3,16555
511,4490153462,1,286,17,1689.1,18030,-26,-29,16891
512,4502297992,0,90,-819,1694.0,17580,-2,3,16940
513,4491389277,1,403,1790,1724.2,19085,26,20,17242
514,4522856174,1,3135,2622,1773.4,19335,-29,-21,17734
515,4491480186,0,372,160,1798.2,18544,-20,-19,17982
516,4518344857,1,-1636,-872,1616.2,18095,-25,-15,16162
517,4515426111,1,5586,4058,1857.4,19415,68,40,18574
518,4511966451,0,-2105,-1094,1512.3,17214,8,-2,15123
519,4519227071,1,-1374,-653,1607.5,18425,-9,-26,16075
520,4493419240,0,-2166,-2885,1444.3,16433,-7,10,14443
521,4479961520,1,930,275,1665.6,18582,41,47,16656
522,4524526472,0,-950,-650,1593.8,17247,-3,11,15938
523,4464951728,1,-2421,-1685,1411.6,16837,-43,-47,14116
524,4482394402,1,-891,-633,1705.4,17591,-2,-8,17054
525,4518002897,1,-211,232,1530.6,17734,14,24,15306
526,4477006616,1,-405,-1523,1619.3,18763,-18,-13,16193
527,4440191249,1,2361,2502,1812.6,18581,44,46,18126
528,4500995168,1,-134,-565,1759.2,17635,2,-7,17592
529,4522793625,1,2062,1120,1628.2,16018,14,-1,16282
530,4474892602,1,2089,1771,1716.7,18274,54,45,17167
531,4493006116,0,-5377,-3249,1567.9,16096,-80,-58,15679
532,4524222412,1,-282,-79,1604.5,17256,29,34,16045
533,4496972766,0,-443,-447,1656.4,18202,0,-3,16564
534,4520803035,0,-3122,-1229,1437.6,17660,1,-23,14376
535,4488885595,0,-2425,-1778,1412.8,16843,-27,-19,14128
536,4487026164,1,-813,840,1458.4,17432,-3,6,14584
537,4473156248,1,1378,1678,1845.7,19590,-11,-1,18457
538,4518151873,0,1542,1059,1828.2,19001,23,28,18282
539,4454844515,0,-1553,-424,1713.0,18060,-24,-15,17130
540,4524019093,1,4250,2686,1775.9,19034,34,26,17759
541,4517744758,1,2772,2140,1719.4,18529,15,9,17194
542,4472664560,1,-484,-1416,1652.7,18240,-2,4,16527
543,4506715219,1,1110,-544,1791.5,18641,-16,-12,17915
544,4525069847,0,1467,11,1761.0,18110,11,10,17610
545,4452361884,1,1095,94,1945.3,18043,-50,-62,19453
546,4440050075,1,5169,2153,1877.2,18771,64,55,18772
547,4510518816,0,-1547,-916,1462.6,17441,-25,-17,14626
548,4496656923,1,5680,2175,2038.7,18610,21,36,20387
549,4522525839,0,823,-164,1725.6,18564,5,6,17256
550,4511649703,1,1799,442,1660.1,18535,-24,0,16601
551,4451402051,0,-757,569,1467.2,17598,7,5,14672
552,4467311315,1,91,-339,1700.1,17576,-45,-50,17001
553,4515311611,0,-1538,-370,1821.3,18240,-1,-8,18213
554,4524615195,1,2228,1524,1986.2,20693,35,24,19862
555,4521321168,0,4869,3243,1817.9,19225,46,32,18179
556,4491850412,1,640,-120,1579.6,17499,-5,-2,15796
557,4481745211,1,-1871,-1775,1537.7,16348,-39,-50,15377
558,4472572307,0,-2189,-1838,1487.4,16128,-56,-25,14874
559,4522459455,0,474,-775,1778.0,17456,27,38,17780
560,4513892324,0,-1072,-646,1680.4,16732,18,-10,16804
561,4522503290,0,-2817,-1700,1737.2,17530,-20,-16,17372
562,4502582060,1,-243,-465,1516.2,16973,-42,-40,15162
563,4522240488,0,-1517,-1565,1474.2,16390,-43,-53,14742
564,4448069997,0,-3205,-3400,1307.8,15827,-21,-26,13078
565,4519920024,0,-2820,-2751,1388.6,17234,-81,-52,13886
566,4524264644,1,1722,1010,1663.2,16709,-22,-12,16632
567,4520641910,1,1978,1595,1721.5,19549,55,65,17215
568,4505843833,1,171,618,1752.8,18271,-2,-18,17528
569,4503939692,0,659,405,1655.5,19152,9,14,16555
570,4521916214,1,-2974,-2746,1524.6,16135,-40,-24,15246
571,4506788897,0,-3078,-3306,1403.3,15049,-30,-20,14033
572,4521424727,0,1153,282,1677.8,17473,7,2,16778
573,4494894166,1,3878,2862,1896.0,20136,45,21,18960
574,4518445145,1,2717,1557,1706.5,18930,-11,-7,17065
575,4511985259,1,3038,3164,1828.3,19207,86,96,18283
576,4470447299,0,-1903,-584,1519.0,16345,-29,-10,15190
577,4447747806,1,3518,2843,1819.2,18534,51,41,18192
578,4492269154,1,216,259,1732.9,17342,39,31,17329
579,4463540440,0,-509,-196,1642.2,18934,31,29,16422
580,4445986200,0,978,372,1738.5,18061,-38,-18,17385
581,4492063220,1,1884,1871,1666.3,18021,6,-20,16663
582,4519728493,1,2224,2062,1790.2,18882,-16,-22,17902
583,4507920169,0,-1079,252,1739.8,18429,-35,-27,17398
584,4517895985,0,-1768,-1778,1553.2,17712,-75,-52,15532
585,4469859843,0,-886,-476,1541.2,17010,-10,-8,15412
586,4494766750,1,3017,1450,1771.8,18091,8,12,17718
587,4518283013,0,-431,120,1705.5,17918,-24,-22,17055
588,4523501423,0,-2618,-2637,1602.0,17180,-10,3,16020
589,4498439649,0,-740,-665,1625.4,17969,-43,-35,16254
590,4521204334,1,3982,3457,1920.1,18883,54,32,19201
591,4517631475,0,-2028,-1740,1599.4,17730,-41,-31,15994
592,4524260253,1,5649,3668,2035.2,19537,51,32,20352
593,4516376461,0,-4949,-4010,1275.6,16250,-65,-63,12756
594,4511656001,1,4867,4211,1866.1,19718,84,64,18661
595,4504690323,0,-978,-226,1548.8,18660,73,45,15488
596,4454879809,0,2425,1426,1754.7,18409,10,-19,17547
597,4524899991,1,3815,2726,1918.9,20302,25,24,19189
598,4519607934,1,976,2257,1674.9,18142,10,-17,16749
599,4497723883,1,862,-426,1621.4,18139,38,38,16214
600,4447721358,0,-403,-26,1550.0,18238,-38,-26,15500
601,4480073298,0,-2204,-1476,1473.5,17898,-27,-24,14735
602,4524542194,1,-219,-1275,1748.9,16724,-7,-5,17489
603,4486943775,1,5330,4040,2038.0,20228,49,57,20380
604,4470773670,1,3414,1608,1804.8,19194,27,-10,18048
605,4470307479,0,792,-622,1584.3,16776,28,35,15843
606,4508403894,1,-146,-399,1681.0,18437,12,-11,16810
607,4497280145,0,-1578,-1724,1520.4,17694,-81,-68,15204
608,4484119748,1,-769,-701,1600.6,18385,-24,-10,16006
609,4494270392,1,1860,1798,1674.6,17690,-4,-21,16746
610,4480070649,1,3525,2979,1764.8,18419,10,-2,17648
611,4514071420,1,679,-305,1804.7,18071,-4,-4,18047
612,4522475191,0,-2555,-1896,1397.6,17001,-36,-24,13976
613,4521984962,0,765,425,1726.4,18859,-38,-16,17264
614,4461992783,0,-1221,-2380,1676.7,18062,-39,-24,16767
615,4498150653,1,4492,3211,1948.8,20329,69,49,19488
616,4523433938,0,186,-273,1587.5,17351,6,9,15875
617,4492342077,1,1227,996,1771.7,19042,-3,-22,17717
618,4520836773,1,-70,-456,1686.4,19251,9,17,16864
619,4473304091,0,-1605,-1335,1478.8,17425,-33,-25,14788
620,4513103663,0,-3465,-3351,1474.3,15965,-53,-27,14743
621,4469401946,0,-431,-1022,1794.9,16183,-42,-35,17949
622,4525167024,1,1083,451,1773.7,18303,-8,-14,17737
623,4523683062,0,-1259,-360,1530.7,18407,-40,-32,15307
624,4522023642,0,-6801,-4611,1397.3,15260,-69,-68,13973
625,4454611264,1,1158,191,1808.9,18770,62,23,18089
626,4498185770,1,2053,1371,1722.4,18597,17,0,17224
627,4491503560,1,604,1983,1764.9,18664,-22,0,17649
628,4520873803,1,75,616,1688.6,17965,42,49,16886
629,4525231930,0,-542,-927,1458.4,16647,19,24,14584
630,4525226675,1,1099,-98,1733.1,17982,11,6,17331
631,4510119055,1,2183,263,1776.3,18822,16,34,17763
632,4522566957,1,791,224,1681.4,18549,10,-8,16814
633,4509204216,0,-3614,-3434,1450.0,16097,-25,-13,14500
634,4429821639,0,1220,589,1743.5,19432,-17,-5,17435
635,4458702644,0,-1827,-2059,1468.2,17105,-34,-36,14682
636,4474395162,0,583,751,1675.2,18737,3,28,16752
637,4472343262,0,-334,-1054,1564.9,18818,-28,-11,15649
638,4484797457,0,-2494,-1188,1612.4,17595,-13,2,16124
639,4469192486,1,2658,2407,2113.2,19294,95,82,21132
640,4476350140,1,-116,-303,1756.9,17411,13,21,17569
641,4500418922,1,-197,-2391,1709.7,16795,-15,-17,17097
642,4516602474,0,760,521,1690.6,18034,-22,-26,16906
643,4515880497,1,1224,1259,1663.2,18912,16,5,16632
644,4482285408,0,-6076,-3107,1344.9,15122,-26,-13,13449
645,4509340231,0,-2339,-917,1671.2,17809,-41,-38,16712
646,4525224342,1,2590,1325,1637.2,18954,56,53,16372
647,4450611631,0,2175,1409,1738.4,19286,27,13,17384
648,4519180415,0,1188,-284,1707.5,18328,55,47,17075
649,4458860802,0,1651,3902,1886.0,22224,29,18,18860
650,4456272410,0,-187,2135,1538.1,19473,-25,-27,15381
651,4524703970,0,-4868,-4160,1354.5,15716,-60,-62,13545
652,4449048397,0,-4149,-3222,1325.6,16464,-77,-70,13256
653,4492525886,0,-2602,-1426,1442.3,16966,-36,-30,14423
654,4465850018,1,-1018,1114,1755.1,18910,42,40,17551
655,4502001730,1,2718,1185,1953.7,18358,-12,-22,19537
656,4468533756,1,4899,2415,2021.8,18620,15,34,20218
657,4521433925,1,-1344,-2597,1519.1,16443,-43,-14,15191
658,4475994865,1,3781,1725,1880.2,18095,11,2,18802
659,4514073335,1,3328,3696,1711.6,19290,88,64,17116
660,4524501776,1,2114,75,1823.0,17602,-1,-3,18230
661,4523553248,0,-464,-47,1582.9,18055,28,20,15829
662,4520842765,1,-17,588,1472.9,18508,11,36,14729
663,4519727542,1,1300,3056,1779.3,19086,20,-13,17793
664,4521344335,1,3884,2315,1752.5,19534,6,2,17525
665,4450770211,0,475,1006,1757.9,18266,26,19,17579
666,4498636614,1,2689,2827,1822.7,19568,61,32,18227
667,4497665020,0,-1367,-197,1489.8,17842,-20,-27,14898
668,4464521946,0,-2999,-1476,1576.9,17360,-9,-10,15769
669,4523877309,0,-967,-965,1927.2,16786,-52,-34,19272
670,4471300267,0,1969,1497,1778.8,19078,30,21,17788
671,4513704975,0,-4199,-3186,1473.8,17148,-39,-44,14738
672,4524643923,1,-105,-896,1611.3,17058,1,14,16113
673,4517829998,0,3652,1542,1896.7,17807,37,37,18967
674,4413023613,0,-83,-64,1541.6,18096,17,23,15416
675,4499920365,0,2526,1379,1809.6,18969,23,38,18096
676,4506295504,0,-1864,-1945,1441.1,16806,0,12,14411
677,4523734569,1,787,481,1566.8,18873,17,29,15668
678,4512964599,0,-1222,-2334,1628.8,17321,-16,-28,16288
679,4508119465,0,-204,1350,1857.5,18974,-2,-13,18575
680,4456002030,0,1759,1710,1737.9,19080,51,31,17379
681,4518231271,0,-1650,-1358,1522.2,17667,6,3,15222
682,4516926779,1,290,617,1619.1,18795,0,-4,16191
683,4506972533,0,-3418,-2689,1493.0,17328,-34,-32,14930
684,4460890614,0,1922,1870,1706.2,19299,61,47,17062
685,4519568140,0,-3584,-2457,1476.3,16159,-61,-49,14763
686,4497751825,0,-2827,-2675,1535.1,13858,-14,-12,15351
687,4521417680,0,817,2322,1762.5,18727,-5,3,17625
688,4510713012,1,75,536,1593.3,19079,-9,-3,15933
689,4509854436,0,-1502,-321,1822.9,19238,15,12,18229
690,4500976861,1,-1706,-1004,1535.6,17995,8,21,15356
691,4522637791,1,274,1018,1700.5,18098,28,16,17005
692,4495935822,1,1058,1735,1674.7,18344,-8,0,16747
693,4518693297,0,-1776,-3265,1606.0,16426,-71,-61,16060
694,4496300604,0,-2698,-3640,1499.8,15234,-41,-35,14998
695,4522794083,0,-95,-1113,1618.2,17791,-8,5,16182
696,4520699104,0,519,1006,1706.5,19772,10,10,17065
697,4510367501,0,-873,300,1554.4,18579,8,-18,15544
698,4505447619,1,-1514,-629,1654.1,18666,3,-14,16541
699,4471698975,1,-973,-674,1511.2,16369,-52,-47,15112
700,4434486038,0,-1499,-1282,1755.0,18186,-4,-18,17550
701,4498511846,1,4011,2732,1832.3,20458,52,54,18323
702,4524081937,1,4957,3218,1855.3,18785,33,34,18553
703,4445293450,0,-615,-347,1525.2,17517,-14,-4,15252
704,4513310043,1,783,-301,1686.3,17725,16,20,16863
705,4500568578,0,-3617,-1967,1392.5,18363,-62,-44,13925
706,4524214463,1,912,-241,1682.8,17273,-27,0,16828
707,4505836757,0,-2746,-2775,1539.1,16275,-53,-58,15391
708,4475217801,1,1290,1337,1635.0,18701,8,9,16350
709,4488970376,1,-71,994,1715.9,19172,5,-6,17159
710,4524090743,0,-2528,-882,1548.4,18316,-16,-10,15484
711,4523042890,1,901,1182,1702.4,19195,55,40,17024
712,4517636777,1,2013,1022,1868.0,19206,24,10,18680
713,4476445956,0,-3113,-1771,1465.7,16983,5,-13,14657
714,4490257266,0,-1467,-1916,1555.0,17134,-16,-22,15550
715,4524954038,0,-3197,-1400,1586.1,17082,1,0,15861
716,4515523477,1,-31,849,1520.2,19256,5,7,15202
717,4452314277,0,-802,-842,1521.4,16970,-10,2,15214
718,4523108166,0,-1642,-2040,1617.1,16898,-38,-21,16171
719,4520687269,0,2989,4519,1818.4,20169,54,46,18184
720,4524971748,1,2197,1707,1675.1,17829,35,54,16751
721,4523428789,0,2983,1577,1697.3,18787,58,51,16973
722,4521032277,1,1167,2368,1723.9,19174,34,40,17239
723,4492093382,0,-3941,-2386,1466.0,17284,31,37,14660
724,4520567149,0,720,-183,1742.9,17309,1,1,17429
725,4455316787,1,4098,1004,1851.3,18739,36,56,18513
726,4524702479,1,2430,2023,1622.5,17742,58,52,16225
727,4516718833,0,206,-364,1626.7,17908,27,19,16267
728,4476068972,0,-1003,-1571,1547.8,17551,-8,-3,15478
729,4468615107,0,600,-81,1633.5,18087,-30,-34,16335
730,4525109552,1,-1596,-1318,1482.6,16660,-20,-10,14826
731,4482138912,1,2035,1188,1909.2,19183,-2,12,19092
732,4523702225,0,1273,622,1761.9,18563,-8,0,17619
733,4524183803,1,-1232,-272,1687.2,17906,-40,-26,16872
734,4524856340,1,1726,1423,1726.5,17683,38,41,17265
735,4487632164,1,2036,2183,1930.8,18764,84,79,19308
736,4506468475,1,-1123,-1665,1653.5,17930,-35,5,16535
737,4513861752,0,-1325,64,1660.6,18604,-22,-7,16606
738,4424200095,0,-25,1849,1716.8,17668,26,16,17168
739,4518551407,0,-1089,-782,1483.9,17555,-32,-10,14839
740,4499657757,1,1745,1180,1781.2,18372,22,28,17812
741,4498640810,0,-1838,-1584,1482.7,17341,-57,-29,14827
742,4523696498,1,-1018,-1124,1557.8,17702,-14,-11,15578
743,4519675150,0,-105,1234,1662.8,17255,8,2,16628
744,4522797583,0,-2141,-2439,1460.9,16875,-49,-35,14609
745,4492936245,0,-3573,-2497,1332.5,16064,-62,-59,13325
746,4482256172,1,-2105,-88,1527.7,17286,39,43,15277
747,4525023717,0,25,2,1628.7,17787,7,0,16287
748,4511080723,0,-6435,-5116,1274.7,14396,-63,-47,12747
749,4477916243,0,-609,-504,1768.7,18503,-21,-19,17687
750,4489899716,1,1546,61,1718.7,18382,-22,-8,17187
751,4516181057,0,-4929,-3345,1401.5,15677,-64,-50,14015
752,4506113045,1,164,-222,1629.1,18130,5,1,16291
753,4525159735,1,1025,1276,1628.9,19421,-22,-42,16289
754,4470997235,1,1474,1001,1723.4,18799,19,27,17234
755,4470087448,0,-2454,-3816,1466.3,15749,-23,-12,14663
756,4465542010,1,269,480,1627.8,18389,23,25,16278
757,4519070159,1,-524,-904,1902.5,16965,-48,-35,19025
758,4524509004,1,-1364,-87,1536.6,17861,0,-13,15366
759,4488138739,0,-2320,-1718,1452.6,17736,0,-2,14526
760,4494341320,1,1268,1705,1654.7,19666,32,10,16547
761,4525085237,1,-1543,-509,1493.6,17688,-4,-19,14936
762,4522863300,0,-2997,-2029,1559.4,16987,2,-9,15594
763,4436047173,0,-367,-1771,1741.6,18429,-61,-35,17416
764,4506779668,0,-3309,-2741,1572.2,17329,-14,-9,15722
765,4524617778,0,1188,2851,1609.1,20383,32,12,16091
766,4472611324,0,-1138,-867,1504.8,17356,-92,-70,15048
767,4457404294,1,6790,5348,2333.5,20839,136,110,23335
768,4492916042,1,3723,3777,1827.2,19342,44,37,18272
769,4481561513,0,748,-77,1627.0,18195,16,15,16270
770,4492740165,1,326,1472,1729.8,16912,32,23,17298
771,4508812859,1,1449,-530,1723.0,17823,-2,15,17230
772,4481763565,0,-635,-1011,1709.8,17045,-24,-7,17098
773,4524656242,0,1060,488,1738.0,18220,4,-4,17380
774,4520625705,0,-489,188,1682.9,17978,-17,-18,16829
775,4446002931,0,-2335,-2787,1453.8,16871,-61,-18,14538
776,4445858545,1,-2496,-2174,1515.9,17115,-32,-23,15159
777,4479142877,0,-2695,-1042,1487.4,16504,-74,-72,14874
778,4523771457,0,1160,939,1772.1,18253,12,13,17721
779,4469758473,1,4982,1971,2027.3,19742,38,59,20273
780,4500666491,1,4688,983,2010.3,17668,38,48,20103
781,4442547798,1,1774,1305,1649.1,17031,40,29,16491
782,4497467264,1,2768,2761,1764.0,19566,19,13,17640
783,4523849056,1,-686,-619,1551.8,16862,-51,-52,15518
784,4448360530,0,1418,544,1738.1,18495,-5,-5,17381
785,4519032722,0,-5,-269,1512.7,17750,29,35,15127
786,4513335453,0,-4000,-2533,1379.4,14884,-68,-62,13794
787,4489679008,1,-243,799,1513.9,17354,28,34,15139
788,4496154110,0,-709,-147,1592.9,18460,-9,-3,15929
789,4524013226,1,-726,-31,1497.4,18286,11,8,14974
790,4524662465,1,3936,2111,1969.5,19512,33,53,19695
791,4518466773,1,-277,208,1515.4,17000,8,-5,15154
792,4503636843,0,-2769,-820,1476.6,16507,-28,-39,14766
793,4515642015,0,1513,1585,1734.1,18528,-3,-13,17341
794,4524429870,1,-736,-94,1546.4,17833,10,-5,15464
795,4450237694,1,1334,656,1852.9,19610,50,49,18529
796,4523092582,1,3036,1766,1814.9,18067,-10,-20,18149
797,4509907014,0,1811,-631,1584.0,16848,-17,-9,15840
798,4517834263,1,1451,1985,1791.5,19197,2,-7,17915
799,4420577274,0,-598,-146,1624.2,18244,3,6,16242
800,4496483924,1,1446,1597,1849.8,20017,11,9,18498
801,4491903202,0,1618,393,1912.0,17735,23,12,19120
802,4521293628,1,93,-1276,1794.8,16194,-29,-26,17948
803,4519886887,0,1183,887,1651.7,17531,43,27,16517
804,4494464754,0,-3453,-720,1345.2,15569,-53,-42,13452
805,4519903603,0,-1655,-1323,1568.7,17057,6,-5,15687
806,4506004524,0,-4462,-2990,1476.3,16834,-78,-76,14763
807,4494780528,0,557,1061,1641.7,16981,25,17,16417
808,4524049652,1,2527,3473,1816.8,20892,27,34,18168
809,4516959176,0,-1831,-2604,1590.3,17263,-73,-37,15903
810,4520642578,1,649,69,1470.2,16741,31,30,14702
811,4484713894,0,3091,2498,1887.4,19652,13,9,18874
812,4449831560,0,-2707,-1826,1522.5,17939,10,2,15225
813,4464836293,0,-512,-844,1585.8,17491,-7,5,15858
814,4524322157,0,-3874,-2423,1469.3,15883,-56,-54,14693
815,4519807655,1,-100,219,1557.4,17686,-1,-23,15574
816,4523790678,0,506,1580,1569.2,17765,64,39,15692
817,4481146678,1,4796,3112,1829.7,19315,47,48,18297
818,4382920718,1,-1709,-1585,1924.7,16835,27,23,19247
819,4522131517,0,-553,-114,1541.4,17341,48,42,15414
820,4522409502,1,3190,2346,1960.1,20002,45,13,19601
821,4522867011,0,-1720,-2056,1518.9,17014,-28,-23,15189
822,4489166333,0,-480,353,1645.2,17540,59,40,16452
823,4521309700,0,-1081,-631,1489.9,17481,7,29,14899
824,4522235409,1,5436,3459,1896.4,19620,68,72,18964
825,4487639972,1,5323,2352,1892.3,18586,35,45,18923
826,4495602033,0,-214,-356,1747.2,18276,14,18,17472
827,4521631816,0,-2705,-1757,1466.5,15990,-26,-38,14665
828,4451877968,1,1419,82,1641.5,17432,-24,-10,16415
829,4511243744,0,-5431,-4681,1396.0,15286,-18,-9,13960
830,4448363210,0,-4125,-2712,1477.3,16673,-34,-35,14773
831,4521244850,1,3153,3196,1918.1,19634,55,62,19181
832,4464253176,0,-3991,-3529,1452.8,16282,-84,-64,14528
833,4473903480,0,-1694,-603,1582.7,17709,-26,-21,15827
834,4508507583,0,989,631,1617.9,17928,13,3,16179
835,4453485597,1,-1564,-953,1504.9,17760,-15,5,15049
836,4444095470,0,-664,615,1545.3,18464,42,29,15453
